Time,Vmeas,VPSO,VLS
4339,13.220645,13.2212914007836,13.2641235290349
4340,13.220645,13.2213080989571,13.2641272311652
4341,13.220645,13.2213247909296,13.2641309268707
4342,13.220645,13.2213414767035,13.2641346161626
4343,13.214735,13.221358156281,13.264138299052
4344,13.220645,13.2213748296644,13.26414197555
4345,13.220645,13.2213914968561,13.2641456456677
4346,13.220645,13.2214081578583,13.2641493094162
4347,13.220645,13.2214248126734,13.2641529668065
4348,13.220645,13.2214414613036,13.2641566178497
4349,13.220645,13.2214581037512,13.2641602625568
4350,13.220645,13.2214747400185,13.2641639009387
4351,13.214735,13.2214913701079,13.2641675330065
4352,13.220645,13.2215079940216,13.2641711587712
4353,13.220645,13.2215246117618,13.2641747782436
4354,13.214735,13.221541223331,13.2641783914346
4355,13.220645,13.2215578287314,13.2641819983552
4356,13.220645,13.2215744279653,13.2641855990163
4357,13.220645,13.2215910210349,13.2641891934287
4358,13.214735,13.2216076079426,13.2641927816032
4359,13.220645,13.2216241886907,13.2641963635508
4360,13.220645,13.2216407632814,13.2641999392821
4361,13.220645,13.221657331717,13.264203508808
4362,13.220645,13.2216738939998,13.2642070721393
4363,13.220645,13.2216904501321,13.2642106292867
4364,13.214735,13.2217070001162,13.2642141802609
4365,13.220645,13.2217235439544,13.2642177250726
4366,13.220645,13.2217400816489,13.2642212637326
4367,13.214735,13.221756613202,13.2642247962515
4368,13.220645,13.2217731386161,13.26422832264
4369,13.220645,13.2217896578933,13.2642318429087
4370,13.220645,13.221806171036,13.2642353570682
4371,13.220645,13.2218226780464,13.2642388651292
4372,13.220645,13.2218391789269,13.2642423671022
4373,13.220645,13.2218556736797,13.2642458629977
4374,13.214735,13.221872162307,13.2642493528264
4375,13.220645,13.2218886448112,13.2642528365988
4376,13.220645,13.2219051211945,13.2642563143253
4377,13.220645,13.2219215914592,13.2642597860165
4378,13.220645,13.2219380556075,13.2642632516828
4379,13.220645,13.2219545136418,13.2642667113347
4380,13.214735,13.2219709655643,13.2642701649826
4381,13.220645,13.2219874113773,13.264273612637
4382,13.220645,13.2220038510831,13.2642770543082
4383,13.220645,13.2220202846838,13.2642804900067
4384,13.220645,13.2220367121818,13.2642839197428
4385,13.220645,13.2220531335794,13.2642873435268
4386,13.220645,13.2220695488788,13.2642907613691
4387,13.220645,13.2220859580823,13.2642941732799
4388,13.220645,13.2221023611921,13.2642975792697
4389,13.220645,13.2221187582105,13.2643009793486
4390,13.220645,13.2221351491398,13.2643043735269
4391,13.220645,13.2221515339823,13.2643077618149
4392,13.220645,13.2221679127401,13.2643111442227
4393,13.220645,13.2221842854155,13.2643145207607
4394,13.220645,13.2222006520109,13.2643178914389
4395,13.220645,13.2222170125284,13.2643212562675
4396,13.220645,13.2222333669704,13.2643246152567
4397,13.220645,13.222249715339,13.2643279684167
4398,13.220645,13.2222660576366,13.2643313157574
4399,13.220645,13.2222823938653,13.2643346572891
4400,13.220645,13.2222987240275,13.2643379930219
4401,13.220645,13.2223150481254,13.2643413229657
4402,13.220645,13.2223313661612,13.2643446471306
